time my_pulse
2.523520999999999810e-08 -2.265459551739019872e+01
2.524521999999999939e-08 -1.073011875687132388e+01
2.525522999999999738e-08 1.887650059917268752e+00
2.526523999999999867e-08 1.438906791597923629e+01
2.527524999999999996e-08 2.597037871554268662e+01
2.528525999999999794e-08 3.588544050120971463e+01
2.529526999999999924e-08 4.349392633230417005e+01
2.530527999999999722e-08 4.830287719656837453e+01
2.531528999999999851e-08 4.999889812387691279e+01
2.532529999999999980e-08 4.846887878781145531e+01
2.533530999999999779e-08 4.380785037743438437e+01
2.534531999999999908e-08 3.631341509996455130e+01
2.535533000000000037e-08 2.646705060125432141e+01
2.536533999999999835e-08 1.490344305737420783e+01
2.537534999999999965e-08 2.369784408922143371e+00
2.538535999999999763e-08 -1.032236999729718718e+01
2.539536999999999892e-08 -2.234959093557166554e+01
2.540538000000000021e-08 -3.293002138678213697e+01
2.541538999999999820e-08 -4.137430906906205053e+01
2.542539999999999949e-08 -4.713070111861979683e+01
2.543540999999999747e-08 -4.982133977342454756e+01
2.544541999999999876e-08 -4.926735617315279114e+01
2.545543000000000006e-08 -4.550107765181536479e+01
2.546543999999999804e-08 -3.876449634625617335e+01
2.547544999999999933e-08 -2.949403995341342011e+01
2.548545999999999731e-08 -1.829258106105025661e+01
2.549546999999999861e-08 -5.890461068547884871e+00
2.550547999999999990e-08 6.901967044900516157e+00
2.551548999999999788e-08 1.924720442325169145e+01
2.552549999999999917e-08 3.033543756252993262e+01
2.553551000000000047e-08 3.943774563836355185e+01
2.554551999999999845e-08 4.595418291503836627e+01
2.555552999999999974e-08 4.945355427183014996e+01
2.556553999999999772e-08 4.970223212108738409e+01
2.557554999999999902e-08 4.668007090953077665e+01
2.558556000000000031e-08 4.058231552423195865e+01
2.559556999999999829e-08 3.180731774533974843e+01
2.560557999999999958e-08 2.093081034403698482e+01
2.561558999999999757e-08 8.668379851136441161e+00
2.562559999999999886e-08 -4.171432792967447512e+00
2.563561000000000015e-08 -1.674034237368569222e+01
2.564561999999999813e-08 -2.820634580994477858e+01
2.565562999999999943e-08 -3.780886610054761121e+01
2.566563999999999741e-08 -4.490935487018465722e+01
2.567564999999999870e-08 -4.903397736068911428e+01
2.568565999999999999e-08 -4.990551231708079882e+01
2.569566999999999798e-08 -4.746230133485062908e+01
2.570567999999999927e-08 -4.186293244793969137e+01
2.571568999999999725e-08 -3.347628543515274657e+01
2.572569999999999854e-08 -2.285753932346236539e+01
2.573570999999999984e-08 -1.071168120748999897e+01
2.574571999999999782e-08 2.153103061690814446e+00
2.575572999999999911e-08 1.487908835840223176e+01
2.576574000000000040e-08 2.661616554122858247e+01
2.577574999999999839e-08 3.657868648702109482e+01
2.578575999999999968e-08 4.409819450047403677e+01
2.579576999999999766e-08 4.866849207328624516e+01
2.580577999999999895e-08 4.997999360634921828e+01
2.581579000000000025e-08 4.794101394346728284e+01
2.582579999999999823e-08 4.268450855568324442e+01
2.583580999999999952e-08 3.455975091632911500e+01
2.584581999999999751e-08 2.410944251342096578e+01
2.585582999999999880e-08 1.203373337345139049e+01
2.586584000000000009e-08 -8.564804122818620025e-01
2.587584999999999807e-08 -1.369388135717346522e+01
2.588585999999999936e-08 -2.561304717212306414e+01
2.589586999999999735e-08 -3.580884145573727295e+01
2.590587999999999864e-08 -4.359093602848916760e+01
2.591588999999999993e-08 -4.843076414433161858e+01
2.592589999999999792e-08 -4.999769721105057130e+01
2.593590999999999921e-08 -4.818195100670496345e+01
2.594592000000000050e-08 -4.310261380508414675e+01
2.595592999999999848e-08 -3.510018935058706546e+01
2.596593999999999977e-08 -2.471409511012280902e+01
2.597594999999999776e-08 -1.264657985407494145e+01
2.598595999999999905e-08 2.845453384636927319e-01
2.599597000000000034e-08 1.320119595611018681e+01
2.600597999999999833e-08 2.522459457723244469e+01
2.601598999999999962e-08 3.553510394332112554e+01
2.602599999999999760e-08 4.342823614114610109e+01
2.603600999999999889e-08 4.836300194547920484e+01
2.604602000000000018e-08 4.999926810503222896e+01
2.605602999999999817e-08 4.822152462231629499e+01
2.606603999999999946e-08 4.314738018114353224e+01
2.607604999999999744e-08 3.512014031280261150e+01
2.608605999999999874e-08 2.468590947366618593e+01
2.609607000000000003e-08 1.255672079545090725e+01
2.610607999999999801e-08 -4.378371670283642825e-01
2.611608999999999930e-08 -1.340722572976958205e+01
2.612609999999999729e-08 -2.546094087434869735e+01
2.613610999999999858e-08 -3.576970488682392357e+01
2.614611999999999987e-08 -4.362265725264531113e+01
2.615612999999999785e-08 -4.847659172961912333e+01
2.616613999999999915e-08 -4.999381481701175289e+01
2.617615000000000044e-08 -4.806596827202690747e+01
2.618615999999999842e-08 -4.282211349232222375e+01
2.619616999999999971e-08 -3.462045374412177523e+01
2.620617999999999770e-08 -2.402419765906898519e+01
2.621618999999999899e-08 -1.176316649559441174e+01
2.622620000000000028e-08 1.316257890085994919e+00
2.623620999999999826e-08 1.430942714929305026e+01
2.624621999999999956e-08 2.631595730560807311e+01
2.625622999999999754e-08 3.650217742358699979e+01
2.626623999999999883e-08 4.415916150039836197e+01
2.627625000000000012e-08 4.875229439863863234e+01
2.628625999999999811e-08 4.995889116529123442e+01
2.629626999999999940e-08 4.769120300696081216e+01
2.630627999999999738e-08 4.210314742425580903e+01
2.631628999999999867e-08 3.358022579701010812e+01
2.632629999999999997e-08 2.271326133132856739e+01
2.633630999999999795e-08 1.025772238374512924e+01
2.634631999999999924e-08 -2.918588544495194448e+00
2.635632999999999722e-08 -1.589587311551934334e+01
2.636633999999999852e-08 -2.776651659013002416e+01
2.637634999999999981e-08 -3.769863279002584733e+01
