time my_pulse
9.739729999999999825e-08 -6.229997981985851974e-01
9.740730999999999292e-08 -9.125342207227327140e-01
9.741732000000000083e-08 -9.984542438337619119e-01
9.742732999999999551e-08 -8.614511038404784049e-01
9.743733999999999018e-08 -5.319924139434550892e-01
9.744734999999999809e-08 -8.358514051089521724e-02
9.745735999999999277e-08 3.835959886796063145e-01
9.746737000000000068e-08 7.650748522451250588e-01
9.747737999999999535e-08 9.754441749911235693e-01
9.748738999999999002e-08 9.675106356751989045e-01
9.749739999999999793e-08 7.429179814222661715e-01
9.750740999999999261e-08 3.518489514066093227e-01
9.751742000000000052e-08 -1.181519290586864890e-01
9.752742999999999519e-08 -5.617532387194283938e-01
9.753743999999998987e-08 -8.794374695811111309e-01
9.754744999999999778e-08 -9.998408575431224632e-01
9.755745999999999245e-08 -8.958142586045976241e-01
9.756747000000000036e-08 -5.905838265206982962e-01
9.757747999999999504e-08 -1.526049228576365768e-01
9.758748999999998971e-08 3.197596286553484046e-01
9.759749999999999762e-08 7.203146571104369622e-01
9.760750999999999229e-08 9.589104639855505763e-01
9.761752000000000020e-08 9.817537408729897219e-01
9.762752999999999488e-08 7.835706838448308620e-01
9.763753999999998955e-08 4.088643360529980453e-01
9.764754999999999746e-08 -5.804179378302892073e-02
9.765755999999999214e-08 -5.119547916865324622e-01
9.766757000000000005e-08 -8.505046685451829180e-01
9.767757999999999472e-08 -9.972435211186316817e-01
9.768758999999998939e-08 -9.189367172769551395e-01
9.769759999999999730e-08 -6.331287800718923275e-01
9.770760999999999198e-08 -2.042530055774363640e-01
9.771761999999999989e-08 2.708618849153192065e-01
9.772762999999999456e-08 6.848354378045162782e-01
9.773763999999998924e-08 9.440058098400845310e-01
9.774764999999999715e-08 9.896408816634072458e-01
9.775765999999999182e-08 8.112820979026788004e-01
9.776766999999999973e-08 4.491816777262664928e-01
9.777767999999999441e-08 -1.474349174525802636e-02
9.778768999999998908e-08 -4.754170226149569967e-01
9.779769999999999699e-08 -8.283930025206113212e-01
9.780770999999999166e-08 -9.935467213063186032e-01
9.781771999999999957e-08 -9.332902722276888996e-01
9.782772999999999425e-08 -6.611657153723570213e-01
9.783774000000000216e-08 -2.388426822931578042e-01
9.784774999999999683e-08 2.378235473468638117e-01
9.785775999999999151e-08 6.605293418104419834e-01
9.786776999999999942e-08 9.331303767558275508e-01
9.787777999999999409e-08 9.935286276909021108e-01
9.788779000000000200e-08 8.278519242643035403e-01
9.789779999999999668e-08 4.736806923437505978e-01
9.790780999999999135e-08 1.156239326995482826e-02
9.791781999999999926e-08 -4.532792715511396175e-01
9.792782999999999393e-08 -8.148932775294731590e-01
9.793784000000000184e-08 -9.907599618274239850e-01
9.794784999999999652e-08 -9.406488020957283203e-01
9.795785999999999119e-08 -6.758597447903182953e-01
9.796786999999999910e-08 -2.567166261566394270e-01
9.797787999999999378e-08 2.211411519980248375e-01
9.798789000000000169e-08 6.485615039029122286e-01
9.799789999999999636e-08 9.278113217395057566e-01
9.800790999999999104e-08 9.949424665464968731e-01
9.801791999999999894e-08 8.344695095290001197e-01
9.802792999999999362e-08 4.829826930752798564e-01
9.803794000000000153e-08 2.084408855866909036e-02
9.804794999999999620e-08 -4.461576737080703015e-01
9.805795999999999088e-08 -8.110127355040355202e-01
9.806796999999999879e-08 -9.900195622789242922e-01
9.807797999999999346e-08 -9.420138598623944981e-01
9.808799000000000137e-08 -6.778732562078420010e-01
9.809799999999999605e-08 -2.580944214901070843e-01
9.810800999999999072e-08 2.210277067409066043e-01
9.811801999999999863e-08 6.494692561852005719e-01
9.812802999999999330e-08 9.287420511127354450e-01
9.813804000000000121e-08 9.945523128137806479e-01
9.814804999999999589e-08 8.316362171648783441e-01
9.815805999999999056e-08 4.773413360421867591e-01
9.816806999999999847e-08 1.310444092889010044e-02
9.817807999999999315e-08 -4.542388967813043021e-01
9.818809000000000106e-08 -8.170298946559830799e-01
9.819809999999999573e-08 -9.915966780278013815e-01
9.820810999999999041e-08 -9.375792767008493955e-01
9.821811999999999832e-08 -6.672999114644611041e-01
9.822812999999999299e-08 -2.429942097694781922e-01
9.823814000000000090e-08 2.374845742443614238e-01
9.824814999999999557e-08 6.632126550988026725e-01
9.825815999999999025e-08 9.358035113389274740e-01
9.826816999999999816e-08 9.921646793991141244e-01
9.827817999999999283e-08 8.191354603513092414e-01
9.828819000000000074e-08 4.566016057619793900e-01
9.829819999999999542e-08 -1.165943153035461227e-02
9.830820999999999009e-08 -4.773106943975767846e-01
9.831821999999999800e-08 -8.325108369160287847e-01
9.832822999999999268e-08 -9.948999686333497294e-01
9.833824000000000058e-08 -9.267248436664974331e-01
9.834824999999999526e-08 -6.436557112173456607e-01
9.835825999999998993e-08 -2.112266657543776516e-01
9.836826999999999784e-08 2.703019624422838274e-01
9.837827999999999252e-08 6.891706131582411299e-01
9.838829000000000043e-08 9.480603760225387866e-01
9.839829999999999510e-08 9.867247565147237998e-01
9.840830999999998978e-08 7.960454542987129845e-01
9.841831999999999769e-08 4.202246560820329102e-01
9.842832999999999236e-08 -5.342249331866427697e-02
9.843834000000000027e-08 -5.147272498172842381e-01
9.844834999999999494e-08 -8.562840486786431615e-01
9.845835999999998962e-08 -9.984701539279542404e-01
9.846836999999999753e-08 -9.080371317519612129e-01
9.847837999999999220e-08 -6.059262129674801711e-01
9.848839000000000011e-08 -1.624611442945775308e-01
9.849839999999999479e-08 3.189880066840721229e-01
9.850840999999998946e-08 7.260830561907632985e-01
9.851841999999999737e-08 9.637333519573765273e-01
9.852842999999999205e-08 9.763303518436899919e-01
9.853843999999999996e-08 7.607968310895850683e-01
9.854844999999999463e-08 3.673799729814928861e-01
9.855845999999998930e-08 -1.120242677011313581e-01
9.856846999999999721e-08 -5.653116159407981511e-01
9.857847999999999189e-08 -8.863783294793990963e-01
9.858848999999999980e-08 -9.999724794540091333e-01
9.859849999999999447e-08 -8.793636382715493971e-01
9.860850999999998915e-08 -5.526745733240248093e-01
9.861851999999999706e-08 -9.636557409105044048e-02
9.862852999999999173e-08 3.826289529327498995e-01
9.863853999999999964e-08 7.719457275535436258e-01
9.864854999999999432e-08 9.801572491673722354e-01
9.865856000000000222e-08 9.582683018806193997e-01
9.866856999999999690e-08 7.112840975811970390e-01
9.867857999999999157e-08 2.971097123668010598e-01
9.868858999999999948e-08 -1.869884327092764253e-01
9.869859999999999416e-08 -6.272025049053638890e-01
9.870861000000000207e-08 -9.199361164589379136e-01
9.871861999999999674e-08 -9.962019480836259433e-01
9.872862999999999142e-08 -8.379141457852943287e-01
9.873863999999999933e-08 -4.822197700714716539e-01
9.874864999999999400e-08 -1.282219018606704959e-02
9.875866000000000191e-08 4.596867488366032095e-01
9.876866999999999658e-08 8.238714577374877113e-01
9.877867999999999126e-08 9.937432981732260417e-01
9.878868999999999917e-08 9.290922651671196242e-01
9.879869999999999384e-08 6.450456142784316560e-01
9.880871000000000175e-08 2.085717212688299182e-01
9.881871999999999643e-08 -2.772733667825038606e-01
9.882872999999999110e-08 -6.976593280622666038e-01
9.883873999999999901e-08 -9.531233974382995466e-01
9.884874999999999369e-08 -9.831249706735727401e-01
9.885876000000000160e-08 -7.804297183076424060e-01
9.886876999999999627e-08 -3.928969519855036729e-01
9.887877999999999094e-08 8.778086921757498329e-02
9.888878999999999885e-08 5.477466123269159048e-01
9.889879999999999353e-08 8.779406367139251932e-01
9.890881000000000144e-08 9.999735253434945959e-01
9.891881999999999611e-08 8.847681498337006678e-01
9.892882999999999079e-08 5.595301969384198770e-01
9.893883999999999870e-08 1.013662934043710329e-01
9.894884999999999337e-08 -3.809635377453448601e-01
9.895886000000000128e-08 -7.728485854662892063e-01
9.896886999999999596e-08 -9.810673990521411314e-01
9.897887999999999063e-08 -9.559893285194767110e-01
9.898888999999999854e-08 -7.034440296189953257e-01
9.899889999999999321e-08 -2.834109412315138354e-01
9.900891000000000112e-08 2.041880976694726568e-01
9.901891999999999580e-08 6.432368406844439779e-01
9.902892999999999047e-08 9.290745626269769630e-01
9.903893999999999838e-08 9.934643467837215303e-01
9.904894999999999306e-08 8.209186845559892642e-01
9.905896000000000097e-08 4.524680877227630349e-01
9.906896999999999564e-08 -2.405435804383594320e-02
9.907897999999999032e-08 -4.949220188185712854e-01
9.908898999999999822e-08 -8.476468422727332364e-01
9.909899999999999290e-08 -9.978639967200507721e-01
9.910901000000000081e-08 -9.095408407682867846e-01
9.911901999999999548e-08 -6.036620838554453972e-01
9.912902999999999016e-08 -1.532878041425221050e-01
9.913903999999999807e-08 3.338625218328470368e-01
9.914904999999999274e-08 7.411567478019643884e-01
9.915906000000000065e-08 9.709778709160188370e-01
9.916906999999999533e-08 9.681446406020368656e-01
9.917907999999999000e-08 7.331999957779410382e-01
9.918908999999999791e-08 3.223580061025405619e-01
9.919909999999999258e-08 -1.659070911380302327e-01
9.920911000000000049e-08 -6.144397841640439895e-01
9.921911999999999517e-08 -9.155102167948268033e-01
9.922912999999998984e-08 -9.967069218018446142e-01
9.923913999999999775e-08 -8.383878451643889118e-01
9.924914999999999243e-08 -4.784756485755666255e-01
9.925916000000000034e-08 -3.416332912973531633e-03
9.926916999999999501e-08 4.725535230346744053e-01
9.927917999999998969e-08 8.348658483855876389e-01
9.928918999999999760e-08 9.962088866705227641e-01
9.929919999999999227e-08 9.175980962666547835e-01
9.930921000000000018e-08 6.178379411568790669e-01
9.931921999999999485e-08 1.690681202682361994e-01
9.932922999999998953e-08 -3.205618779635309723e-01
9.933923999999999744e-08 -7.329375765564333234e-01
9.934924999999999211e-08 -9.684759638815153560e-01
9.935926000000000002e-08 -9.701977378353595638e-01
9.936926999999999470e-08 -7.375505419862672385e-01
9.937927999999998937e-08 -3.266202667941135451e-01
9.938928999999999728e-08 1.633502782175763612e-01
9.939929999999999196e-08 6.139045108551178798e-01
9.940930999999999986e-08 9.160066085748279630e-01
9.941931999999999454e-08 9.964465871794521146e-01
9.942932999999998921e-08 8.356171487202211923e-01
9.943933999999999712e-08 4.723372173171190846e-01
9.944934999999999180e-08 -5.474913174930890608e-03
9.945935999999999971e-08 -4.820483879008088390e-01
9.946936999999999438e-08 -8.417994032470259569e-01
9.947937999999998906e-08 -9.973751621377768828e-01
9.948938999999999697e-08 -9.108952226569516641e-01
9.949939999999999164e-08 -6.032176351673776971e-01
